2.0729,3.46465,5.72394,9.21545,14.18997,20.49454,27.3884,33.58707,38.10911,40.956,42.68581,43.79084,44.54203,44.00386,42.73946,41.20036,39.44737,35.87394,33.7451,24.4607,18.82238,18.89294,18.48554,13.55616,12.25895,14.54262,12.37905,10.89098,10.43,10.0322,9.51157,8.96928,8.43394,7.9182,7.43099,6.98059,6.57076,6.20099,5.86791,5.5682,5.30012,5.06323,4.85405,4.66933,4.50508,4.35679,4.22214,4.09741,3.9817,3.87318,3.76893,3.66522,3.5566,3.44943,3.34679,3.24602,3.14925,3.05397,2.9604,2.86899,2.78604
1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
