yr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
1970,0.13576256,0.019174858,0.019174858,0.019174858,0.019174858,0.005155328,0.005155328,0.005155328,0.005155328,0.005155328,0.002716224,0.002716224,0.002716224,0.002716224,0.002716224,0.003303756,0.003303756,0.003303756,0.003303756,0.003303756,0.004193752,0.004193752,0.004193752,0.004193752,0.004193752,0.00462651,0.00462651,0.00462651,0.00462651,0.00462651,0.005508293,0.005508293,0.005508293,0.005508293,0.005508293,0.006590498,0.006590498,0.006590498,0.006590498,0.006590498,0.008425244,0.008425244,0.008425244,0.008425244,0.008425244,0.011386875,0.011386875,0.011386875,0.011386875,0.011386875,0.016020613,0.016020613,0.016020613,0.016020613,0.016020613,0.022265722,0.022265722,0.022265722,0.022265722,0.022265722,0.033261716,0.033261716,0.033261716,0.033261716,0.033261716,0.04559299,0.04559299,0.04559299,0.04559299,0.04559299,0.062892372,0.062892372,0.062892372,0.062892372,0.062892372,0.082215962,0.082215962,0.082215962,0.082215962,0.082215962,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,1
1971,0.13576256,0.019174858,0.019174858,0.019174858,0.019174858,0.005155328,0.005155328,0.005155328,0.005155328,0.005155328,0.002716224,0.002716224,0.002716224,0.002716224,0.002716224,0.003303756,0.003303756,0.003303756,0.003303756,0.003303756,0.004193752,0.004193752,0.004193752,0.004193752,0.004193752,0.00462651,0.00462651,0.00462651,0.00462651,0.00462651,0.005508293,0.005508293,0.005508293,0.005508293,0.005508293,0.006590498,0.006590498,0.006590498,0.006590498,0.006590498,0.008425244,0.008425244,0.008425244,0.008425244,0.008425244,0.011386875,0.011386875,0.011386875,0.011386875,0.011386875,0.016020613,0.016020613,0.016020613,0.016020613,0.016020613,0.022265722,0.022265722,0.022265722,0.022265722,0.022265722,0.033261716,0.033261716,0.033261716,0.033261716,0.033261716,0.04559299,0.04559299,0.04559299,0.04559299,0.04559299,0.062892372,0.062892372,0.062892372,0.062892372,0.062892372,0.082215962,0.082215962,0.082215962,0.082215962,0.082215962,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,1
1972,0.13576256,0.019174858,0.019174858,0.019174858,0.019174858,0.005155328,0.005155328,0.005155328,0.005155328,0.005155328,0.002716224,0.002716224,0.002716224,0.002716224,0.002716224,0.003303756,0.003303756,0.003303756,0.003303756,0.003303756,0.004193752,0.004193752,0.004193752,0.004193752,0.004193752,0.00462651,0.00462651,0.00462651,0.00462651,0.00462651,0.005508293,0.005508293,0.005508293,0.005508293,0.005508293,0.006590498,0.006590498,0.006590498,0.006590498,0.006590498,0.008425244,0.008425244,0.008425244,0.008425244,0.008425244,0.011386875,0.011386875,0.011386875,0.011386875,0.011386875,0.016020613,0.016020613,0.016020613,0.016020613,0.016020613,0.022265722,0.022265722,0.022265722,0.022265722,0.022265722,0.033261716,0.033261716,0.033261716,0.033261716,0.033261716,0.04559299,0.04559299,0.04559299,0.04559299,0.04559299,0.062892372,0.062892372,0.062892372,0.062892372,0.062892372,0.082215962,0.082215962,0.082215962,0.082215962,0.082215962,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,1
1973,0.13576256,0.019174858,0.019174858,0.019174858,0.019174858,0.005155328,0.005155328,0.005155328,0.005155328,0.005155328,0.002716224,0.002716224,0.002716224,0.002716224,0.002716224,0.003303756,0.003303756,0.003303756,0.003303756,0.003303756,0.004193752,0.004193752,0.004193752,0.004193752,0.004193752,0.00462651,0.00462651,0.00462651,0.00462651,0.00462651,0.005508293,0.005508293,0.005508293,0.005508293,0.005508293,0.006590498,0.006590498,0.006590498,0.006590498,0.006590498,0.008425244,0.008425244,0.008425244,0.008425244,0.008425244,0.011386875,0.011386875,0.011386875,0.011386875,0.011386875,0.016020613,0.016020613,0.016020613,0.016020613,0.016020613,0.022265722,0.022265722,0.022265722,0.022265722,0.022265722,0.033261716,0.033261716,0.033261716,0.033261716,0.033261716,0.04559299,0.04559299,0.04559299,0.04559299,0.04559299,0.062892372,0.062892372,0.062892372,0.062892372,0.062892372,0.082215962,0.082215962,0.082215962,0.082215962,0.082215962,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,1
1974,0.13576256,0.019174858,0.019174858,0.019174858,0.019174858,0.005155328,0.005155328,0.005155328,0.005155328,0.005155328,0.002716224,0.002716224,0.002716224,0.002716224,0.002716224,0.003303756,0.003303756,0.003303756,0.003303756,0.003303756,0.004193752,0.004193752,0.004193752,0.004193752,0.004193752,0.00462651,0.00462651,0.00462651,0.00462651,0.00462651,0.005508293,0.005508293,0.005508293,0.005508293,0.005508293,0.006590498,0.006590498,0.006590498,0.006590498,0.006590498,0.008425244,0.008425244,0.008425244,0.008425244,0.008425244,0.011386875,0.011386875,0.011386875,0.011386875,0.011386875,0.016020613,0.016020613,0.016020613,0.016020613,0.016020613,0.022265722,0.022265722,0.022265722,0.022265722,0.022265722,0.033261716,0.033261716,0.033261716,0.033261716,0.033261716,0.04559299,0.04559299,0.04559299,0.04559299,0.04559299,0.062892372,0.062892372,0.062892372,0.062892372,0.062892372,0.082215962,0.082215962,0.082215962,0.082215962,0.082215962,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,0.02688391,1
1975,0.12066073,0.016297195,0.016297195,0.016297195,0.016297195,0.00426048,0.00426048,0.00426048,0.00426048,0.00426048,0.002130145,0.002130145,0.002130145,0.002130145,0.002130145,0.002831857,0.002831857,0.002831857,0.002831857,0.002831857,0.003630287,0.003630287,0.003630287,0.003630287,0.003630287,0.003852931,0.003852931,0.003852931,0.003852931,0.003852931,0.004397159,0.004397159,0.004397159,0.004397159,0.004397159,0.00524198,0.00524198,0.00524198,0.00524198,0.00524198,0.006927674,0.006927674,0.006927674,0.006927674,0.006927674,0.009475025,0.009475025,0.009475025,0.009475025,0.009475025,0.014072474,0.014072474,0.014072474,0.014072474,0.014072474,0.020262014,0.020262014,0.020262014,0.020262014,0.020262014,0.031214592,0.031214592,0.031214592,0.031214592,0.031214592,0.042863236,0.042863236,0.042863236,0.042863236,0.042863236,0.06039357,0.06039357,0.06039357,0.06039357,0.06039357,0.080298748,0.080298748,0.080298748,0.080298748,0.080298748,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,1
1976,0.12066073,0.016297195,0.016297195,0.016297195,0.016297195,0.00426048,0.00426048,0.00426048,0.00426048,0.00426048,0.002130145,0.002130145,0.002130145,0.002130145,0.002130145,0.002831857,0.002831857,0.002831857,0.002831857,0.002831857,0.003630287,0.003630287,0.003630287,0.003630287,0.003630287,0.003852931,0.003852931,0.003852931,0.003852931,0.003852931,0.004397159,0.004397159,0.004397159,0.004397159,0.004397159,0.00524198,0.00524198,0.00524198,0.00524198,0.00524198,0.006927674,0.006927674,0.006927674,0.006927674,0.006927674,0.009475025,0.009475025,0.009475025,0.009475025,0.009475025,0.014072474,0.014072474,0.014072474,0.014072474,0.014072474,0.020262014,0.020262014,0.020262014,0.020262014,0.020262014,0.031214592,0.031214592,0.031214592,0.031214592,0.031214592,0.042863236,0.042863236,0.042863236,0.042863236,0.042863236,0.06039357,0.06039357,0.06039357,0.06039357,0.06039357,0.080298748,0.080298748,0.080298748,0.080298748,0.080298748,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,1
1977,0.12066073,0.016297195,0.016297195,0.016297195,0.016297195,0.00426048,0.00426048,0.00426048,0.00426048,0.00426048,0.002130145,0.002130145,0.002130145,0.002130145,0.002130145,0.002831857,0.002831857,0.002831857,0.002831857,0.002831857,0.003630287,0.003630287,0.003630287,0.003630287,0.003630287,0.003852931,0.003852931,0.003852931,0.003852931,0.003852931,0.004397159,0.004397159,0.004397159,0.004397159,0.004397159,0.00524198,0.00524198,0.00524198,0.00524198,0.00524198,0.006927674,0.006927674,0.006927674,0.006927674,0.006927674,0.009475025,0.009475025,0.009475025,0.009475025,0.009475025,0.014072474,0.014072474,0.014072474,0.014072474,0.014072474,0.020262014,0.020262014,0.020262014,0.020262014,0.020262014,0.031214592,0.031214592,0.031214592,0.031214592,0.031214592,0.042863236,0.042863236,0.042863236,0.042863236,0.042863236,0.06039357,0.06039357,0.06039357,0.06039357,0.06039357,0.080298748,0.080298748,0.080298748,0.080298748,0.080298748,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,1
1978,0.12066073,0.016297195,0.016297195,0.016297195,0.016297195,0.00426048,0.00426048,0.00426048,0.00426048,0.00426048,0.002130145,0.002130145,0.002130145,0.002130145,0.002130145,0.002831857,0.002831857,0.002831857,0.002831857,0.002831857,0.003630287,0.003630287,0.003630287,0.003630287,0.003630287,0.003852931,0.003852931,0.003852931,0.003852931,0.003852931,0.004397159,0.004397159,0.004397159,0.004397159,0.004397159,0.00524198,0.00524198,0.00524198,0.00524198,0.00524198,0.006927674,0.006927674,0.006927674,0.006927674,0.006927674,0.009475025,0.009475025,0.009475025,0.009475025,0.009475025,0.014072474,0.014072474,0.014072474,0.014072474,0.014072474,0.020262014,0.020262014,0.020262014,0.020262014,0.020262014,0.031214592,0.031214592,0.031214592,0.031214592,0.031214592,0.042863236,0.042863236,0.042863236,0.042863236,0.042863236,0.06039357,0.06039357,0.06039357,0.06039357,0.06039357,0.080298748,0.080298748,0.080298748,0.080298748,0.080298748,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,1
1979,0.12066073,0.016297195,0.016297195,0.016297195,0.016297195,0.00426048,0.00426048,0.00426048,0.00426048,0.00426048,0.002130145,0.002130145,0.002130145,0.002130145,0.002130145,0.002831857,0.002831857,0.002831857,0.002831857,0.002831857,0.003630287,0.003630287,0.003630287,0.003630287,0.003630287,0.003852931,0.003852931,0.003852931,0.003852931,0.003852931,0.004397159,0.004397159,0.004397159,0.004397159,0.004397159,0.00524198,0.00524198,0.00524198,0.00524198,0.00524198,0.006927674,0.006927674,0.006927674,0.006927674,0.006927674,0.009475025,0.009475025,0.009475025,0.009475025,0.009475025,0.014072474,0.014072474,0.014072474,0.014072474,0.014072474,0.020262014,0.020262014,0.020262014,0.020262014,0.020262014,0.031214592,0.031214592,0.031214592,0.031214592,0.031214592,0.042863236,0.042863236,0.042863236,0.042863236,0.042863236,0.06039357,0.06039357,0.06039357,0.06039357,0.06039357,0.080298748,0.080298748,0.080298748,0.080298748,0.080298748,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,0.026349475,1
1980,0.10564019,0.013334696,0.013334696,0.013334696,0.013334696,0.00374126,0.00374126,0.00374126,0.00374126,0.00374126,0.001846149,0.001846149,0.001846149,0.001846149,0.001846149,0.002565302,0.002565302,0.002565302,0.002565302,0.002565302,0.003275538,0.003275538,0.003275538,0.003275538,0.003275538,0.003415124,0.003415124,0.003415124,0.003415124,0.003415124,0.003824998,0.003824998,0.003824998,0.003824998,0.003824998,0.004578461,0.004578461,0.004578461,0.004578461,0.004578461,0.006183613,0.006183613,0.006183613,0.006183613,0.006183613,0.008619523,0.008619523,0.008619523,0.008619523,0.008619523,0.013237389,0.013237389,0.013237389,0.013237389,0.013237389,0.019487499,0.019487499,0.019487499,0.019487499,0.019487499,0.030777074,0.030777074,0.030777074,0.030777074,0.030777074,0.042488764,0.042488764,0.042488764,0.042488764,0.042488764,0.059792758,0.059792758,0.059792758,0.059792758,0.059792758,0.07985662,0.07985662,0.07985662,0.07985662,0.07985662,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,1
1981,0.10564019,0.013334696,0.013334696,0.013334696,0.013334696,0.00374126,0.00374126,0.00374126,0.00374126,0.00374126,0.001846149,0.001846149,0.001846149,0.001846149,0.001846149,0.002565302,0.002565302,0.002565302,0.002565302,0.002565302,0.003275538,0.003275538,0.003275538,0.003275538,0.003275538,0.003415124,0.003415124,0.003415124,0.003415124,0.003415124,0.003824998,0.003824998,0.003824998,0.003824998,0.003824998,0.004578461,0.004578461,0.004578461,0.004578461,0.004578461,0.006183613,0.006183613,0.006183613,0.006183613,0.006183613,0.008619523,0.008619523,0.008619523,0.008619523,0.008619523,0.013237389,0.013237389,0.013237389,0.013237389,0.013237389,0.019487499,0.019487499,0.019487499,0.019487499,0.019487499,0.030777074,0.030777074,0.030777074,0.030777074,0.030777074,0.042488764,0.042488764,0.042488764,0.042488764,0.042488764,0.059792758,0.059792758,0.059792758,0.059792758,0.059792758,0.07985662,0.07985662,0.07985662,0.07985662,0.07985662,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,1
1982,0.10564019,0.013334696,0.013334696,0.013334696,0.013334696,0.00374126,0.00374126,0.00374126,0.00374126,0.00374126,0.001846149,0.001846149,0.001846149,0.001846149,0.001846149,0.002565302,0.002565302,0.002565302,0.002565302,0.002565302,0.003275538,0.003275538,0.003275538,0.003275538,0.003275538,0.003415124,0.003415124,0.003415124,0.003415124,0.003415124,0.003824998,0.003824998,0.003824998,0.003824998,0.003824998,0.004578461,0.004578461,0.004578461,0.004578461,0.004578461,0.006183613,0.006183613,0.006183613,0.006183613,0.006183613,0.008619523,0.008619523,0.008619523,0.008619523,0.008619523,0.013237389,0.013237389,0.013237389,0.013237389,0.013237389,0.019487499,0.019487499,0.019487499,0.019487499,0.019487499,0.030777074,0.030777074,0.030777074,0.030777074,0.030777074,0.042488764,0.042488764,0.042488764,0.042488764,0.042488764,0.059792758,0.059792758,0.059792758,0.059792758,0.059792758,0.07985662,0.07985662,0.07985662,0.07985662,0.07985662,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,1
1983,0.10564019,0.013334696,0.013334696,0.013334696,0.013334696,0.00374126,0.00374126,0.00374126,0.00374126,0.00374126,0.001846149,0.001846149,0.001846149,0.001846149,0.001846149,0.002565302,0.002565302,0.002565302,0.002565302,0.002565302,0.003275538,0.003275538,0.003275538,0.003275538,0.003275538,0.003415124,0.003415124,0.003415124,0.003415124,0.003415124,0.003824998,0.003824998,0.003824998,0.003824998,0.003824998,0.004578461,0.004578461,0.004578461,0.004578461,0.004578461,0.006183613,0.006183613,0.006183613,0.006183613,0.006183613,0.008619523,0.008619523,0.008619523,0.008619523,0.008619523,0.013237389,0.013237389,0.013237389,0.013237389,0.013237389,0.019487499,0.019487499,0.019487499,0.019487499,0.019487499,0.030777074,0.030777074,0.030777074,0.030777074,0.030777074,0.042488764,0.042488764,0.042488764,0.042488764,0.042488764,0.059792758,0.059792758,0.059792758,0.059792758,0.059792758,0.07985662,0.07985662,0.07985662,0.07985662,0.07985662,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,1
1984,0.10564019,0.013334696,0.013334696,0.013334696,0.013334696,0.00374126,0.00374126,0.00374126,0.00374126,0.00374126,0.001846149,0.001846149,0.001846149,0.001846149,0.001846149,0.002565302,0.002565302,0.002565302,0.002565302,0.002565302,0.003275538,0.003275538,0.003275538,0.003275538,0.003275538,0.003415124,0.003415124,0.003415124,0.003415124,0.003415124,0.003824998,0.003824998,0.003824998,0.003824998,0.003824998,0.004578461,0.004578461,0.004578461,0.004578461,0.004578461,0.006183613,0.006183613,0.006183613,0.006183613,0.006183613,0.008619523,0.008619523,0.008619523,0.008619523,0.008619523,0.013237389,0.013237389,0.013237389,0.013237389,0.013237389,0.019487499,0.019487499,0.019487499,0.019487499,0.019487499,0.030777074,0.030777074,0.030777074,0.030777074,0.030777074,0.042488764,0.042488764,0.042488764,0.042488764,0.042488764,0.059792758,0.059792758,0.059792758,0.059792758,0.059792758,0.07985662,0.07985662,0.07985662,0.07985662,0.07985662,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,0.026235488,1
1985,0.093143075,0.01108687,0.01108687,0.01108687,0.01108687,0.003297582,0.003297582,0.003297582,0.003297582,0.003297582,0.001688228,0.001688228,0.001688228,0.001688228,0.001688228,0.002405876,0.002405876,0.002405876,0.002405876,0.002405876,0.003089873,0.003089873,0.003089873,0.003089873,0.003089873,0.003195486,0.003195486,0.003195486,0.003195486,0.003195486,0.00355409,0.00355409,0.00355409,0.00355409,0.00355409,0.004261728,0.004261728,0.004261728,0.004261728,0.004261728,0.005759459,0.005759459,0.005759459,0.005759459,0.005759459,0.008210975,0.008210975,0.008210975,0.008210975,0.008210975,0.012733765,0.012733765,0.012733765,0.012733765,0.012733765,0.018982706,0.018982706,0.018982706,0.018982706,0.018982706,0.030180814,0.030180814,0.030180814,0.030180814,0.030180814,0.042389562,0.042389562,0.042389562,0.042389562,0.042389562,0.059419074,0.059419074,0.059419074,0.059419074,0.059419074,0.07960944,0.07960944,0.07960944,0.07960944,0.07960944,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,1
1986,0.093143075,0.01108687,0.01108687,0.01108687,0.01108687,0.003297582,0.003297582,0.003297582,0.003297582,0.003297582,0.001688228,0.001688228,0.001688228,0.001688228,0.001688228,0.002405876,0.002405876,0.002405876,0.002405876,0.002405876,0.003089873,0.003089873,0.003089873,0.003089873,0.003089873,0.003195486,0.003195486,0.003195486,0.003195486,0.003195486,0.00355409,0.00355409,0.00355409,0.00355409,0.00355409,0.004261728,0.004261728,0.004261728,0.004261728,0.004261728,0.005759459,0.005759459,0.005759459,0.005759459,0.005759459,0.008210975,0.008210975,0.008210975,0.008210975,0.008210975,0.012733765,0.012733765,0.012733765,0.012733765,0.012733765,0.018982706,0.018982706,0.018982706,0.018982706,0.018982706,0.030180814,0.030180814,0.030180814,0.030180814,0.030180814,0.042389562,0.042389562,0.042389562,0.042389562,0.042389562,0.059419074,0.059419074,0.059419074,0.059419074,0.059419074,0.07960944,0.07960944,0.07960944,0.07960944,0.07960944,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,1
1987,0.093143075,0.01108687,0.01108687,0.01108687,0.01108687,0.003297582,0.003297582,0.003297582,0.003297582,0.003297582,0.001688228,0.001688228,0.001688228,0.001688228,0.001688228,0.002405876,0.002405876,0.002405876,0.002405876,0.002405876,0.003089873,0.003089873,0.003089873,0.003089873,0.003089873,0.003195486,0.003195486,0.003195486,0.003195486,0.003195486,0.00355409,0.00355409,0.00355409,0.00355409,0.00355409,0.004261728,0.004261728,0.004261728,0.004261728,0.004261728,0.005759459,0.005759459,0.005759459,0.005759459,0.005759459,0.008210975,0.008210975,0.008210975,0.008210975,0.008210975,0.012733765,0.012733765,0.012733765,0.012733765,0.012733765,0.018982706,0.018982706,0.018982706,0.018982706,0.018982706,0.030180814,0.030180814,0.030180814,0.030180814,0.030180814,0.042389562,0.042389562,0.042389562,0.042389562,0.042389562,0.059419074,0.059419074,0.059419074,0.059419074,0.059419074,0.07960944,0.07960944,0.07960944,0.07960944,0.07960944,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,1
1988,0.093143075,0.01108687,0.01108687,0.01108687,0.01108687,0.003297582,0.003297582,0.003297582,0.003297582,0.003297582,0.001688228,0.001688228,0.001688228,0.001688228,0.001688228,0.002405876,0.002405876,0.002405876,0.002405876,0.002405876,0.003089873,0.003089873,0.003089873,0.003089873,0.003089873,0.003195486,0.003195486,0.003195486,0.003195486,0.003195486,0.00355409,0.00355409,0.00355409,0.00355409,0.00355409,0.004261728,0.004261728,0.004261728,0.004261728,0.004261728,0.005759459,0.005759459,0.005759459,0.005759459,0.005759459,0.008210975,0.008210975,0.008210975,0.008210975,0.008210975,0.012733765,0.012733765,0.012733765,0.012733765,0.012733765,0.018982706,0.018982706,0.018982706,0.018982706,0.018982706,0.030180814,0.030180814,0.030180814,0.030180814,0.030180814,0.042389562,0.042389562,0.042389562,0.042389562,0.042389562,0.059419074,0.059419074,0.059419074,0.059419074,0.059419074,0.07960944,0.07960944,0.07960944,0.07960944,0.07960944,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,1
1989,0.093143075,0.01108687,0.01108687,0.01108687,0.01108687,0.003297582,0.003297582,0.003297582,0.003297582,0.003297582,0.001688228,0.001688228,0.001688228,0.001688228,0.001688228,0.002405876,0.002405876,0.002405876,0.002405876,0.002405876,0.003089873,0.003089873,0.003089873,0.003089873,0.003089873,0.003195486,0.003195486,0.003195486,0.003195486,0.003195486,0.00355409,0.00355409,0.00355409,0.00355409,0.00355409,0.004261728,0.004261728,0.004261728,0.004261728,0.004261728,0.005759459,0.005759459,0.005759459,0.005759459,0.005759459,0.008210975,0.008210975,0.008210975,0.008210975,0.008210975,0.012733765,0.012733765,0.012733765,0.012733765,0.012733765,0.018982706,0.018982706,0.018982706,0.018982706,0.018982706,0.030180814,0.030180814,0.030180814,0.030180814,0.030180814,0.042389562,0.042389562,0.042389562,0.042389562,0.042389562,0.059419074,0.059419074,0.059419074,0.059419074,0.059419074,0.07960944,0.07960944,0.07960944,0.07960944,0.07960944,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,0.026169653,1
1990,0.081923034,0.009163346,0.009163346,0.009163346,0.009163346,0.002643495,0.002643495,0.002643495,0.002643495,0.002643495,0.001458435,0.001458435,0.001458435,0.001458435,0.001458435,0.002112641,0.002112641,0.002112641,0.002112641,0.002112641,0.002759133,0.002759133,0.002759133,0.002759133,0.002759133,0.002891289,0.002891289,0.002891289,0.002891289,0.002891289,0.003220761,0.003220761,0.003220761,0.003220761,0.003220761,0.003864283,0.003864283,0.003864283,0.003864283,0.003864283,0.005161658,0.005161658,0.005161658,0.005161658,0.005161658,0.007437872,0.007437872,0.007437872,0.007437872,0.007437872,0.011523788,0.011523788,0.011523788,0.011523788,0.011523788,0.017282046,0.017282046,0.017282046,0.017282046,0.017282046,0.027316828,0.027316828,0.027316828,0.027316828,0.027316828,0.039312122,0.039312122,0.039312122,0.039312122,0.039312122,0.055326752,0.055326752,0.055326752,0.055326752,0.055326752,0.074880202,0.074880202,0.074880202,0.074880202,0.074880202,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,1
1991,0.081923034,0.009163346,0.009163346,0.009163346,0.009163346,0.002643495,0.002643495,0.002643495,0.002643495,0.002643495,0.001458435,0.001458435,0.001458435,0.001458435,0.001458435,0.002112641,0.002112641,0.002112641,0.002112641,0.002112641,0.002759133,0.002759133,0.002759133,0.002759133,0.002759133,0.002891289,0.002891289,0.002891289,0.002891289,0.002891289,0.003220761,0.003220761,0.003220761,0.003220761,0.003220761,0.003864283,0.003864283,0.003864283,0.003864283,0.003864283,0.005161658,0.005161658,0.005161658,0.005161658,0.005161658,0.007437872,0.007437872,0.007437872,0.007437872,0.007437872,0.011523788,0.011523788,0.011523788,0.011523788,0.011523788,0.017282046,0.017282046,0.017282046,0.017282046,0.017282046,0.027316828,0.027316828,0.027316828,0.027316828,0.027316828,0.039312122,0.039312122,0.039312122,0.039312122,0.039312122,0.055326752,0.055326752,0.055326752,0.055326752,0.055326752,0.074880202,0.074880202,0.074880202,0.074880202,0.074880202,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,1
