"rmort","rmortTB","CDRscaleO","fchild","vchild","rchild","w","pchild","pelderly","padult","n","uiscaleC","relderly","radult","x","fadult","felderly","vadult","CDRscale","e","nelderly","velderly","uiscaleA","uiscaleE","neta","CDRscaleE","fHadult","vHratio","pHadult","pHchild","rHadult","xH","alpha","fHchild","vHchild","rHchild","rmortTBH","p0"
-0.25,0.143175629623341,0.99933078923869,0.037682713417153,0.000106516927310931,0.0114606976878829,0.019542268459612,0.162124186901982,0.108181163563266,0.108181163563266,0.247354865019069,1.70554352446129,0.0112792221277971,0.0112792221277971,0.276168747355167,0.42796971800938,0.42796971800938,0.000276715016646662,0.125369682357664,0.777417541351067,0.247354865019069,0.000276715016646662,0.731432592157041,0.731432592157041,18.7657397217715,0.125369682357664,0.262558648286622,14.3859781483707,0.683789512324146,1.02475158378957,0.56817260678485,0.710267789817725,-0.075203076084724,0.0231182765561067,0.00153235018872665,0.577314145170515,0.117764490376549,13628.428
-0.25,-0.374743054970575,-0.0980645332398744,0.0627575241276977,0.00028284732541117,0.00611215942491687,0.0151388780393009,0.158383052685175,0.13876064236482,0.13876064236482,0.195263421482808,1.89084386023901,0.00705031801003237,0.00705031801003237,0.277271208269675,0.556614814322974,0.556614814322974,0.000244547004689561,0.24011423211763,0.728694354085511,0.195263421482808,0.000244547004689561,1.11735114358085,1.11735114358085,10.8712863383334,0.24011423211763,0.377961277405516,11.820224982276,0.768106039743867,0.876725397686671,0.563230773660355,0.921644953923729,-0.0569151391411018,0.0426145933880026,0.00334331902199507,0.488283830138259,-0.292090757392446,13628.428
-0.25,-0.416650740373769,1.71998011914921,0.0997245447133232,0.000236443349809118,0.0147678310239223,0.016870515883664,0.17818554461971,0.121516625663512,0.121516625663512,0.230580896691979,1.12501171551316,0.0099855585803297,0.0099855585803297,0.349086089873435,0.334189424700716,0.334189424700716,0.000278507242247813,0.331315282996755,0.621604614464461,0.230580896691979,0.000278507242247813,0.815095521254236,0.815095521254236,12.7832978484586,0.331315282996755,0.248819073963024,13.4493384198956,0.755163294023369,1.10733146256852,0.504976411493497,0.769003258105214,0.103319316691515,0.0742494137544145,0.00318000662871657,0.746819144468569,0.336855321222858,13628.428
-0.25,0.249904599260553,1.2674461774449,0.0489736777665589,0.00016889457086354,0.0144672600114253,0.0143526220601345,0.172175004674076,0.116457201448702,0.116457201448702,0.243677013073442,1.91306375137201,0.011605702550292,0.011605702550292,0.326713417381915,0.469961053868437,0.469961053868437,0.000297475776279696,0.399045901532767,0.790124313097345,0.243677013073442,0.000297475776279696,0.636793689863522,0.636793689863522,17.7053923804911,0.399045901532767,0.246970660474757,13.0754417974084,0.686819448755122,1.01542146237945,0.64846458656271,0.973215560132949,-0.178901234421991,0.025736306113721,0.00220837113122447,0.808353112734916,0.721111509221183,13628.428
-0.25,-0.209010265549679,-0.441069146993748,0.0722501723941861,0.000252573016133636,0.0087146397645483,0.0131858474927885,0.167411105116147,0.138439960570273,0.138439960570273,0.203315045323624,1.6768367190773,0.00946606760068997,0.00946606760068997,0.262997061361899,0.372620625935097,0.372620625935097,0.000220046441708789,0.361485143028989,0.721783275412656,0.203315045323624,0.000220046441708789,0.826605606169423,0.826605606169423,15.7926145548685,0.361485143028989,0.351485205812305,11.4007509801814,0.603511245748952,0.729807233292073,0.499425385462353,0.979848840305544,-0.0158449554127461,0.0681520692801593,0.00287952206125292,0.459780397433233,0.189741945784347,13628.428
-0.25,0.0813513197424996,1.49055035199917,0.0933135034979253,0.000171851054598884,0.0144478984029,0.0168872941100103,0.144740697417773,0.0812858457689376,0.0812858457689376,0.190374273909147,1.71270582823225,0.00662869886462425,0.00662869886462425,0.389448816242103,0.718106579797705,0.718106579797705,0.000115593723745958,0.387577303672452,0.624279376227862,0.190374273909147,0.000115593723745958,0.649916367140978,0.649916367140978,15.3856185155531,0.387577303672452,0.330938475915022,10.5808222633271,0.775989513644016,1.38175671706714,0.386323199154113,0.676249412851927,-0.0137617619433014,0.0430034057598997,0.00181832546447611,0.842029249789781,0.101140828713283,13628.428
-0.25,0.244687178129252,1.40001577297599,0.0819375021255605,0.000177500842786128,0.0147916541855317,0.0166024559506881,0.151014649146563,0.10982857317856,0.10982857317856,0.243009036365524,1.87521253796896,0.0121684421737697,0.0121684421737697,0.339275914818915,0.511349971829594,0.511349971829594,0.000277286943947315,0.111382247143441,0.761144735004649,0.243009036365524,0.000277286943947315,0.615499315816676,0.615499315816676,15.0437417570168,0.111382247143441,0.240980830721371,13.6602587079076,0.641300630560144,0.881790475089368,0.637037056487285,0.952929394121594,-0.0113389147306053,0.0386141946166602,0.00242470743333013,0.774366324659109,0.44150987436254,13628.428
-0.25,-0.414964092619877,0.192558032955925,0.113582534500112,0.000189365016764336,0.0103704630893157,0.0097534568273153,0.133894063794511,0.114858243765609,0.114858243765609,0.17572012513609,1.78537549459518,0.00550924547449537,0.00550924547449537,0.401984837555174,0.728123952747223,0.728123952747223,0.000154626964720838,0.0538829508691629,0.694686591878983,0.17572012513609,0.000154626964720838,1.21781576872934,1.21781576872934,10.3707429095947,0.0538829508691629,0.340754110908763,11.480484071651,0.783218848658726,0.913024185720437,0.622839932131581,0.837381120752131,-0.216540607881877,0.0531553939577455,0.00217400205869088,1.17241799382957,-0.521977336927524,13628.428
-0.25,-0.265501582350566,1.73102507850063,0.072278360234856,0.000226851866726495,0.0140926719879266,0.0197906157649182,0.156424858273753,0.129106373289102,0.129106373289102,0.246181729388517,1.56151383189155,0.010136773799874,0.010136773799874,0.334749438077334,0.296461356531046,0.296461356531046,0.000292096268595547,0.732419387271176,0.484597884561763,0.246181729388517,0.000292096268595547,0.555068591046852,0.555068591046852,19.4310401696611,0.732419387271176,0.291379398707996,12.7058868384248,0.774118154360913,0.937919015910162,0.610777436402395,0.74329385090837,-0.125071379883139,0.0710393603782448,0.00288235414771227,0.849134669351375,0.677531188205198,13628.428
-0.25,0.0480485566315376,1.58129468538473,0.0821736749453034,0.000137357117764386,0.0147700380523689,0.0162074542218367,0.177682234716463,0.134830747878052,0.134830747878052,0.247176004069251,1.50831613074659,0.0122416808350496,0.0122416808350496,0.297690637197467,0.305078585375713,0.305078585375713,0.000296500487735846,0.248512379402777,0.771592099184069,0.247176004069251,0.000296500487735846,0.596208462580804,0.596208462580804,16.3704794227976,0.248512379402777,0.223999225916016,13.4162186772495,0.734621358560396,0.968096422468205,0.647676839835943,0.826670377775873,-0.013304473742583,0.0603347480314089,0.00184281312880372,0.781445922248321,0.698327995617823,13628.428
-0.25,-0.424290355143958,1.12832687169494,0.0680059678407318,0.000111809837762573,0.0140196792225787,0.0169069317347062,0.108834818960299,0.0946661414594594,0.0946661414594594,0.169864153548501,1.54017840367884,0.00520519923884268,0.00520519923884268,0.388763333604519,0.696577760836473,0.696577760836473,0.000114339753099659,0.332453988991919,0.64563581392773,0.169864153548501,0.000114339753099659,0.7702832414968,0.7702832414968,11.7196802417824,0.332453988991919,0.290204306355609,12.3359481466067,0.752697557434439,0.865353769914856,0.401763471797344,0.733832615399321,-0.109199092159749,0.0283322635818322,0.00137928036091961,1.08210939475981,-0.370769636298742,13628.428
-0.25,-0.34876105245132,0.333660761100993,0.015750777514743,0.0002558784976625,0.00558119587650436,0.01097346128857,0.15703107165235,0.129907187130873,0.129907187130873,0.198663476046809,1.4733931090983,0.00987809881085738,0.00987809881085738,0.25539175200664,0.570927983759035,0.570927983759035,0.000262782671343633,0.0844463757703464,0.763046724003068,0.198663476046809,0.000262782671343633,1.11070749828311,1.11070749828311,11.3389978393897,0.0844463757703464,0.36339528727929,14.2142582689503,0.741642514923587,0.896493269337499,0.585441749518503,0.927953529494312,-0.179992293358949,0.0100253595596357,0.00363712305124578,0.330778740009644,-0.44851225532386,13628.428
-0.25,0.160972783345281,0.922645315476164,0.0753167932419504,0.000138344381056101,0.0132559758010288,0.0186750030462089,0.103857548589531,0.0901964012843762,0.0901964012843762,0.168432178956814,1.44906688626067,0.00737190445889566,0.00737190445889566,0.390348212582652,0.717242302066544,0.717242302066544,0.000114433119141438,0.316842513763123,0.595712879956221,0.168432178956814,0.000114433119141438,0.501762839687435,0.501762839687435,13.6057613927715,0.316842513763123,0.304851698237496,11.6054771430096,0.741951900431886,0.854327938287125,0.416617289633958,0.625899537414832,-0.100641795086072,0.0320121279230973,0.0016055525522104,0.749150879595809,-0.0728396879791541,13628.428
-0.25,-0.391202540195584,0.227603552510783,0.00610175862172461,0.000258566293820285,0.00511272460463371,0.0118084288466698,0.159702019198442,0.116475827878167,0.116475827878167,0.204416115006135,1.31833057854533,0.0108628260099536,0.0108628260099536,0.259818951611747,0.55241905110103,0.55241905110103,0.000267457051776447,-0.0124980987749611,0.735913436796776,0.204416115006135,0.000267457051776447,1.1042834736565,1.1042834736565,12.5965648506753,-0.0124980987749611,0.364545721451025,14.3532354351592,0.729242268730885,0.999876669028648,0.629752105194142,0.944605151760821,-0.221976296623592,0.0040265990002394,0.00371126289079909,0.296400686165433,-0.371134532958172,13628.428
-0.25,-0.444280841688755,-0.338985241288963,0.0806292480298764,0.000152020900954969,0.00996319705670606,0.0137253293192736,0.180701497248623,0.118915797802632,0.118915797802632,0.214331589026312,1.42680411669634,0.00833046997824881,0.00833046997824881,0.252575645380248,0.390607371953383,0.390607371953383,0.000133979930829355,0.329473141487548,0.72749949467767,0.214331589026312,0.000133979930829355,1.37831429517547,1.37831429517547,16.770581639836,0.329473141487548,0.330721938915337,11.7957663611262,0.585563769370776,0.889808182050517,0.558497193685266,0.987018647947312,0.0655099798477432,0.0682676855492342,0.00179320302967272,0.667959624226791,0.249199749049073,13628.428
-0.25,-0.48402101536937,-0.426311529651928,0.0885628350638766,0.000148831527278304,0.0104701177389724,0.0145650572959962,0.156492019253799,0.118592550906551,0.118592550906551,0.224315640364709,1.41694542300164,0.00806917059931171,0.00806917059931171,0.251218926046569,0.362125055337391,0.362125055337391,0.000152504560729587,0.144408144929772,0.768589555589743,0.224315640364709,0.000152504560729587,1.29493756764287,1.29493756764287,16.2806327358572,0.144408144929772,0.33284741589373,11.4486405256644,0.599570733434513,0.79117983417511,0.516309756231028,0.937205007180069,0.0517430243437354,0.0814025717380132,0.00170391865469492,0.669935512081022,0.322387944375344,13628.428
-0.25,-0.600068554299678,0.956104927807523,0.0928148175747531,0.000105244558296473,0.0136579543617988,0.01552827067509,0.0964268000565851,0.0813676694662514,0.0813676694662514,0.175259271150113,1.41582554852732,0.00514239295716243,0.00514239295716243,0.388161635054682,0.659662905014949,0.659662905014949,0.000119631989248969,0.250674365459716,0.707433591224705,0.175259271150113,0.000119631989248969,0.870603765529959,0.870603765529959,11.8533853764489,0.250674365459716,0.327137318222528,13.0149154718611,0.785409401408396,0.930769134829182,0.352676781018266,0.75550756596919,0.000277606966948916,0.0460283430853669,0.00136974903010195,0.93669297926845,-0.18416201031192,13628.428
-0.25,0.0458112367562188,1.48457877842385,0.103113573568923,0.000230445319330983,0.0144378183695488,0.0170388310426626,0.155641209151736,0.125444779702896,0.125444779702896,0.220729018453136,1.47777438742711,0.00954612142387974,0.00954612142387974,0.311618169653538,0.368214212383292,0.368214212383292,0.000296431360590622,0.519020888660115,0.540720684055135,0.220729018453136,0.000296431360590622,0.489611204635125,0.489611204635125,15.5878676672831,0.519020888660115,0.254871651809893,13.1115507861832,0.760480848418084,0.943539930994806,0.623473708481296,0.710729017730184,0.00373578730112099,0.0713734721140404,0.00302149550784638,0.94295890043095,0.525632255609368,13628.428
-0.25,-0.410465152016225,-0.0709018542693844,0.0517609826068844,0.000247991971994296,0.00619326716115612,0.0144631332884566,0.153123034912458,0.125064302011778,0.125064302011778,0.214112212147033,1.93625530740454,0.00753624062461055,0.00753624062461055,0.255514970017006,0.628040623636049,0.628040623636049,0.000287482839590968,0.119501228188017,0.708799296126031,0.214112212147033,0.000287482839590968,1.2919725495735,1.2919725495735,10.9499011801308,0.119501228188017,0.361567456379736,14.2415301716485,0.784948018684516,0.961054601001769,0.625358998658135,0.883660490202215,-0.107860427999293,0.0297991660356869,0.00353178515148336,0.513918748517009,-0.466617953960972,13628.428
-0.25,-0.238411854150036,1.70427027152992,0.0943632426420722,0.000231289273136027,0.0143097049199977,0.0183860896875908,0.192716336785118,0.125537916370542,0.125537916370542,0.24867164662513,1.10553925193517,0.00923254537205404,0.00923254537205404,0.348586537302407,0.415849473762473,0.415849473762473,0.000262937977800496,0.278494464637723,0.637878193559021,0.24867164662513,0.000262937977800496,0.696889699311698,0.696889699311698,12.2301360758619,0.278494464637723,0.231382894968286,13.3295553927329,0.796171961117071,1.22222311978336,0.549663509541193,0.754646618950494,0.0428059093212533,0.0525046720958189,0.0030829831780116,0.851934359362361,0.331327298210596,13628.428
-0.25,-0.374289368201364,0.262502091922152,0.00492119965012956,0.000272810518388182,0.00514571543050844,0.0114357346240268,0.144950389329128,0.107453418925416,0.107453418925416,0.207524169757665,1.39154347831592,0.010214359299999,0.010214359299999,0.279107479144414,0.576519620608603,0.576519620608603,0.000275131214045086,0.0862420173011172,0.700245636381469,0.207524169757665,0.000275131214045086,1.10558836304302,1.10558836304302,13.8688143378108,0.0862420173011172,0.366448949721938,13.8884550545614,0.665121673014945,0.897222688853442,0.598035279646049,0.918519624633678,-0.14040887388995,0.00312802613943689,0.00378891662304587,0.301273851455707,-0.348371714241892,13628.428
-0.25,0.0234374028952962,1.73056792271464,0.0926432618815947,0.000223359126461402,0.0146636440045201,0.017223869778287,0.164880599591183,0.117491131518656,0.117491131518656,0.211033622647729,1.46316185869879,0.00940272193830657,0.00940272193830657,0.304484618193779,0.355704144588355,0.355704144588355,0.000297751858171427,0.499516839041853,0.544774093197555,0.211033622647729,0.000297751858171427,0.446280992856022,0.446280992856022,17.2878193013502,0.499516839041853,0.268208230017822,12.4719538137216,0.786493102107198,1.10372121345323,0.636598680124619,0.677005627562605,-0.1865038507824,0.0698549220479157,0.0027857247090998,0.992782353912294,0.665714522463863,13628.428
-0.25,0.174052153669125,1.65048066708633,0.0796492110158346,0.000143315069681699,0.013960828470299,0.0166743080543647,0.193858414847265,0.128786432201661,0.128786432201661,0.239239098609052,1.52788559171042,0.0123462919353061,0.0123462919353061,0.29285724943516,0.342995702232847,0.342995702232847,0.000289551933606506,0.386300494181009,0.779835713760826,0.239239098609052,0.000289551933606506,0.507636128073323,0.507636128073323,17.2490156786183,0.386300494181009,0.207421576864693,14.3536533587156,0.704269610864574,1.06011625645101,0.632247447665781,0.820186820661029,-0.131881184883808,0.0481666820819744,0.00205709483129127,0.714927057767449,0.659927811906343,13628.428
-0.25,-0.0619022928746282,0.951850709578965,0.0428746960654883,0.000109135747374701,0.0118575184045825,0.0191589450703668,0.168818297331735,0.111620421334043,0.111620421334043,0.237041338685061,1.57159636328598,0.0121346261668504,0.0121346261668504,0.283319060369704,0.390758824420308,0.390758824420308,0.000283360494028197,0.0491250527757393,0.772589996807175,0.237041338685061,0.000283360494028197,0.884528445346047,0.884528445346047,19.3322628613693,0.0491250527757393,0.256223345302605,13.4303956334142,0.665718003159853,1.00685321246187,0.596634704942582,0.700147180731719,-0.014301991083959,0.0281132436894519,0.00146573626499058,0.583009884061851,0.00274020228641621,13628.428
-0.25,-0.252501575617158,-0.337372551523793,0.092990946450362,0.000111001359919563,0.012541704263947,0.0149950408386649,0.162856009023141,0.134770614979242,0.134770614979242,0.228601447830145,1.38196445783808,0.00598580683923523,0.00598580683923523,0.281294312514145,0.356723910543669,0.356723910543669,0.000197387850579904,0.253324035566627,0.768942307992168,0.228601447830145,0.000197387850579904,1.1026357143903,1.1026357143903,18.1345770633066,0.253324035566627,0.296433455951298,10.2741671407177,0.55587784638162,0.671719481134909,0.563603653580183,0.975033161087391,0.0325794203579599,0.0772744041363845,0.00114044652466056,1.18088513965241,0.457204376411059,13628.428
-0.25,-0.430541378216947,-0.0274754693295724,0.0494053294068187,0.000276385364797443,0.00757321564805607,0.0133657669486408,0.149434023087489,0.116023823036452,0.116023823036452,0.207142457660223,1.72197329782158,0.00826350074063261,0.00826350074063261,0.263173391712983,0.682375683099095,0.682375683099095,0.000256211543443711,0.210064649116101,0.71379190201152,0.207142457660223,0.000256211543443711,1.37041096056531,1.37041096056531,11.615869556948,0.210064649116101,0.344047188339353,12.6764544195633,0.766020352768244,0.986603441304398,0.569193678697805,0.922891251422894,-0.0848292839648032,0.0249096869838592,0.00350358647908916,0.521646528461352,-0.480652699390803,13628.428
-0.25,-0.287091164509935,1.98828672736791,0.115016755262905,0.000226983389653929,0.0138690594406333,0.0186324148611877,0.192956253238116,0.112731694648848,0.112731694648848,0.230729736124026,0.949382413668991,0.0108744040976763,0.0108744040976763,0.344126097305985,0.376288778169228,0.376288778169228,0.00029220246618928,0.262658534125903,0.629189310531958,0.230729736124026,0.00029220246618928,0.752523156922081,0.752523156922081,12.4714910322467,0.262658534125903,0.233246917752687,12.2303303404375,0.701733410994058,1.20111606748387,0.610641199414618,0.770542385047149,0.0807252342054445,0.0712944557781171,0.0027760818372598,0.778803051230243,0.461115504437627,13628.428
-0.25,-0.483392189205049,1.2388917005309,0.0700319955822111,0.000247953374192783,0.0145470111175441,0.0170461298549235,0.165469770911989,0.0913587487755944,0.0913587487755944,0.238273593113618,1.3193970681694,0.0135534679752328,0.0135534679752328,0.327670329708728,0.468973274733553,0.468973274733553,0.000284057345698938,0.0285901496387235,0.778115377861903,0.238273593113618,0.000284057345698938,0.500126686203996,0.500126686203996,10.9638715800263,0.0285901496387235,0.245619706108467,13.1680859855058,0.772521397061647,1.39919756246211,0.608555316408164,0.991469008514971,-0.124406360881608,0.0366785040850462,0.00326507135176687,0.653165741019733,0.518541670447068,13628.428
-0.25,0.184964669281257,1.14370589965629,0.0482256416555523,0.000123865684815417,0.0124348745738156,0.0193000730472864,0.133280732016126,0.103451434470027,0.103451434470027,0.238119770735129,1.95983206505557,0.0103461244783849,0.0103461244783849,0.266647911990557,0.480782433657123,0.480782433657123,0.000279023109399133,0.119040233510564,0.749120010331172,0.238119770735129,0.000279023109399133,0.606662730710347,0.606662730710347,18.3954130567044,0.119040233510564,0.281058893900366,12.4355074412471,0.581200669724494,0.748784694054549,0.596366248090517,0.69549261163439,-0.131441697307511,0.0281920564323517,0.00154033264523728,0.716764959725308,0.0282877763499932,13628.428
-0.25,-0.374590961543879,0.181064072527744,0.0679583660376707,0.000272161738387785,0.00585294970962129,0.0139427855428005,0.151065868123126,0.131139456583013,0.131139456583013,0.184574583081464,1.98165527015201,0.00735747829659117,0.00735747829659117,0.263329330521603,0.5514923773837,0.5514923773837,0.000250895482678996,0.181687758653279,0.687917963449172,0.184574583081464,0.000250895482678996,1.24028534158783,1.24028534158783,12.687215451429,0.181687758653279,0.385335993008566,11.6848875646469,0.783622726979662,0.902692832627826,0.527194335366832,0.906478401330729,-0.187929078961425,0.0474835293002536,0.00318017931246013,0.419388519777071,-0.378297720861534,13628.428
